tender_id,tenderID,date_created,status,cpv_id,value_amount,value_currency,procuring_entity_name,procuring_entity_edrpou,region
9da50cf89e4e44ffb0aeeafb14f72018,UA-2026-08-19-001728-a,2026-08-19T10:09:33.742919+03:00,active.qualification,15530000-2,425046.67,UAH,УПРАВЛІННЯ ОСВІТИ ВИКОНКОМУ САКСАГАНСЬКОЇ РАЙОННОЇ У МІСТІ РАДИ,02124781,Дніпропетровська область
820298225455484280fb3b2f433f970b,UA-2026-08-19-013710-a,2026-08-19T21:16:54.163455+03:00,active.qualification,15850000-1,65625.0,UAH,ВІДДІЛ ОСВІТИ ВИКОНКОМУ ПОКРОВСЬКОЇ РАЙОННОЇ В МІСТІ РАДИ,02142282,Дніпропетровська область
c9ef3c657e4a4d47a4714dff6d82b4e1,UA-2026-08-19-013751-a,2026-08-19T21:38:12.465148+03:00,active.qualification,15810000-9,64500.0,UAH,"ОПОРНИЙ ЗАКЛАД ЗАГАЛЬНОЇ СЕРЕДНЬОЇ ОСВІТИ ""ЛОКАЧИНСЬКИЙ ЛІЦЕЙ""ЛОКАЧИНСЬКОЇ СЕЛИЩНОЇ РАДИ ВОЛОДИМИРСЬКОГО РАЙОНУ ВОЛИНСЬКОЇ ОБЛАСТІ",20131856,Волинська область
74f1303a7c9b40c5b37e1432963a48fa,UA-2026-08-19-013459-a,2026-08-19T19:40:55.558340+03:00,active.qualification,15610000-7,55970.0,UAH,"КОМУНАЛЬНА УСТАНОВА ""ЦЕНТР ПО ОБСЛУГОВУВАННЮ ЗАКЛАДІВ ТА УСТАНОВ ОСВІТИ"" РЕНІЙСЬКОЇ МІСЬКОЇ РАДИ ",42260364,Одеська область
2391c6f68453498884ec959981559f31,UA-2026-08-19-013498-a,2026-08-19T19:55:31.866903+03:00,active.qualification,15110000-2,52083.33,UAH,БУШТИНСЬКИЙ ЛІЦЕЙ БУШТИНСЬКОЇ СЕЛИЩНОЇ РАДИ ТЯЧІВСЬКОГО РАЙОНУ ЗАКАРПАТСЬКОЇ ОБЛАСТІ,22114862,Закарпатська область
9fe8720d6f624b99a1b43ddc0e73f24f,UA-2026-08-19-013583-a,2026-08-19T20:29:13.435170+03:00,active.qualification,15330000-0,104241.67,UAH,ВІДДІЛ ОСВІТИ ФУРСІВСЬКОЇ СІЛЬСЬКОЇ РАДИ,46185003,Київська область
f385169bc4a64d05a78d2526c54ce7d1,UA-2026-08-19-013303-a,2026-08-19T18:43:57.495445+03:00,unsuccessful,15220000-6,31250.0,UAH,Кучаківський ліцей  імені гетьмана Івана Сулими Бориспільської міської ради Київської області,22203264,Київська область
337ad34dabc64fa8be6e41e73fa32ca0,UA-2026-08-19-012732-a,2026-08-19T17:22:37.035100+03:00,active.qualification,15830000-5,6817.84,UAH,"КРЕМЕНЧУЦЬКИЙ ЛІЦЕЙ №17 ""ВИБІР"" ІМЕНІ М.Г.НЕЛЕНЯ КРЕМЕНЧУЦЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ",22538987,Полтавська область
74bfbcc755fe4a538e7ebfab978db20f,UA-2026-08-19-013391-a,2026-08-19T19:12:49.064549+03:00,active.qualification,15540000-5,55000.0,UAH,Кучаківський ліцей  імені гетьмана Івана Сулими Бориспільської міської ради Київської області,22203264,Київська область
beb4a82d558146bc9148cb22d4a8b908,UA-2026-08-19-013410-a,2026-08-19T19:20:36.816803+03:00,active.qualification,15610000-7,146369.17,UAH,ВІДДІЛ ОСВІТИ ФУРСІВСЬКОЇ СІЛЬСЬКОЇ РАДИ,46185003,Київська область
45c6cc64cb9e45c7be7283a0fd0e8315,UA-2026-08-19-013684-a,2026-08-19T21:06:52.183124+03:00,active.qualification,15510000-6,88125.0,UAH,ВІДДІЛ ОСВІТИ ВИКОНКОМУ ПОКРОВСЬКОЇ РАЙОННОЇ В МІСТІ РАДИ,02142282,Дніпропетровська область
78f13ed6ec7746fbb4e54dfa12e09348,UA-2026-08-19-013407-a,2026-08-19T19:19:49.652290+03:00,active.qualification,15330000-0,144150.0,UAH,Гімназія №6 ГОРІШНЬОПЛАВНІВСЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ,23280315,Полтавська область
60f1105ad2754e6b9e0444f635690275,UA-2026-08-19-013258-a,2026-08-19T18:33:11.763157+03:00,active.qualification,15330000-0,175788.11,UAH,"Кременчуцька гімназія №20 Кременчуцької міської ради Кременчуцького району Полтавської області
",24830485,Полтавська область
c4481aa7b2fe4c5ca543951f5858decc,UA-2026-08-19-013249-a,2026-08-19T18:31:26.964117+03:00,active.qualification,15550000-8,175325.0,UAH,Гімназія №6 ГОРІШНЬОПЛАВНІВСЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ,23280315,Полтавська область
2d40d9c59f214daaa604ed31d36079ba,UA-2026-08-19-010796-a,2026-08-19T15:54:56.919111+03:00,active.qualification,15220000-6,1553375.0,UAH,"Відокремлений структурний підрозділ ""Олімпійський фаховий коледж імені Івана Піддубного Національного університету фізичного виховання і спорту України""",43914945,м. Київ
3b3a6e7c0d8f4d7d81e4b405cb5ad17c,UA-2026-08-19-013358-a,2026-08-19T18:59:21.742449+03:00,active.qualification,15320000-7,65700.0,UAH,"Кременчуцька гімназія №20 Кременчуцької міської ради Кременчуцького району Полтавської області
",24830485,Полтавська область
a110fb65b9034a87a85cdf52c44c7ddc,UA-2026-08-19-012675-a,2026-08-19T17:17:03.733081+03:00,active.qualification,15540000-5,161502.57,UAH,"КРЕМЕНЧУЦЬКИЙ ЛІЦЕЙ №17 ""ВИБІР"" ІМЕНІ М.Г.НЕЛЕНЯ КРЕМЕНЧУЦЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ",22538987,Полтавська область
b8e2920938ba41f18579dfdda1f09b11,UA-2026-08-19-012870-a,2026-08-19T17:36:08.921967+03:00,active.qualification,15540000-5,97869.7,UAH,КРЕМЕНЧУЦЬКА ГІМНАЗІЯ №3 КРЕМЕНЧУЦЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ,22548922,Полтавська область
4cd2b95c296a4bea83c9ed116925b1fc,UA-2026-08-19-012622-a,2026-08-19T17:13:12.287914+03:00,active.qualification,15610000-7,75617.38,UAH,"Кременчуцька гімназія №20 Кременчуцької міської ради Кременчуцького району Полтавської області
",24830485,Полтавська область
fd752f2fa904485a9be4e22c183eb69f,UA-2026-08-19-013087-a,2026-08-19T18:08:26.170035+03:00,active.qualification,15540000-5,191416.67,UAH,"Відділ освіти, сім'ї, молоді та спорту Васильковецької сільської ради",40620238,Тернопільська область
70df4bcea60c4804a0bcd6b04bf5277e,UA-2026-08-19-012819-a,2026-08-19T17:31:51.505933+03:00,active.qualification,15860000-4,75285.0,UAH,"Відокремлений структурний підрозділ ""Олімпійський фаховий коледж імені Івана Піддубного Національного університету фізичного виховання і спорту України""",43914945,м. Київ
d8c44ca8ee8246f38d71b4c93f460e95,UA-2026-08-19-013056-a,2026-08-19T18:02:46.656896+03:00,active.qualification,15840000-8,6651.15,UAH,"КРЕМЕНЧУЦЬКИЙ ЛІЦЕЙ №17 ""ВИБІР"" ІМЕНІ М.Г.НЕЛЕНЯ КРЕМЕНЧУЦЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ",22538987,Полтавська область
a72f5a3bdc804cd9aad38842c4c75f7d,UA-2026-08-19-002311-a,2026-08-19T10:31:47.901382+03:00,active.qualification,15550000-8,257833.33,UAH,"УПРАВЛІННЯ ОСВІТИ, КУЛЬТУРИ, ТУРИЗМУ, МОЛОДІ ТА СПОРТУ КОБЕЛЯЦЬКОЇ МІСЬКОЇ РАДИ",45656012,Полтавська область
e64777a501644a2c91e4d461ef559d86,UA-2026-08-19-012281-a,2026-08-19T16:51:40.256344+03:00,active.qualification,15530000-2,55366.6,UAH,"КРЕМЕНЧУЦЬКИЙ ЛІЦЕЙ №17 ""ВИБІР"" ІМЕНІ М.Г.НЕЛЕНЯ КРЕМЕНЧУЦЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ",22538987,Полтавська область
819793e50f9943409a3e3e1bdd1372eb,UA-2026-08-19-013013-a,2026-08-19T17:56:46.734523+03:00,active.qualification,15820000-2,8029.35,UAH,"КРЕМЕНЧУЦЬКИЙ ЛІЦЕЙ №17 ""ВИБІР"" ІМЕНІ М.Г.НЕЛЕНЯ КРЕМЕНЧУЦЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ",22538987,Полтавська область
357167ff00e84e62bd1307c315bf8e26,UA-2026-08-19-013076-a,2026-08-19T18:05:37.617878+03:00,active.qualification,15860000-4,1124.99,UAH,"КРЕМЕНЧУЦЬКИЙ ЛІЦЕЙ №17 ""ВИБІР"" ІМЕНІ М.Г.НЕЛЕНЯ КРЕМЕНЧУЦЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ",22538987,Полтавська область
f218fac7b79e4fd98bf8af46db1b11f4,UA-2026-08-19-012494-a,2026-08-19T17:03:47.767340+03:00,active.qualification,15420000-8,80000.0,UAH,ВІЙСЬКОВА ЧАСТИНА 1472,14321541,
2b0e06a44c6347e39fa323edb76e3fd4,UA-2026-08-19-011081-a,2026-08-19T16:04:06.314442+03:00,active.qualification,15540000-5,45375.0,UAH,Вільногірський ліцей №5 Вільногірської міської ради Дніпропетровської області,33340098,Дніпропетровська область
4bdd9df203064728b78429f23834084b,UA-2026-08-19-011597-a,2026-08-19T16:23:19.314451+03:00,active.qualification,15540000-5,166666.67,UAH,Гореницький ліцей Білогородської сільської ради Бучанського району Київської області,26312524,Київська область
863bdf25b3a140c69794097a332e6e2b,UA-2026-08-19-012803-a,2026-08-19T17:30:09.591516+03:00,active.qualification,15510000-6,43303.08,UAH,"КРЕМЕНЧУЦЬКИЙ ЛІЦЕЙ №17 ""ВИБІР"" ІМЕНІ М.Г.НЕЛЕНЯ КРЕМЕНЧУЦЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ",22538987,Полтавська область
d0a9daeb6cb3420a8dc4ce49bc61be3e,UA-2026-08-19-001809-a,2026-08-19T10:12:56.181537+03:00,active.qualification,15110000-2,724580.0,UAH,"Відділ освіти, культури, молоді та спорту Белзької міської ради Львівської області",44133922,Львівська область
b514ed15fb374efcbb0a91666b9d81fa,UA-2026-08-19-012524-a,2026-08-19T17:06:02.677253+03:00,active.qualification,15420000-8,28810.91,UAH,"КРЕМЕНЧУЦЬКИЙ ЛІЦЕЙ №17 ""ВИБІР"" ІМЕНІ М.Г.НЕЛЕНЯ КРЕМЕНЧУЦЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ",22538987,Полтавська область
15250307042d413b98a8317ab545d51d,UA-2026-08-19-006777-a,2026-08-19T13:33:35.162585+03:00,active.qualification,15320000-7,164560.0,UAH,"ВІДДІЛ ОСВІТИ, МОЛОДІ,СПОРТУ, КУЛЬТУРИ,ТУРИЗМУ ТА ПРАВОПОРЯДКУ ВЕСНЯНСЬКОЇ СЕЛИЩНОЇ РАДИ",41292510,Миколаївська область
76546d7312734aa4b79a6212016fbaf0,UA-2026-08-19-011539-a,2026-08-19T16:21:09.811678+03:00,active.qualification,15550000-8,163040.0,UAH,"КОМУНАЛЬНА УСТАНОВА СУМСЬКА ЗАГАЛЬНООСВІТНЯ ШКОЛА І-ІІІ СТУПЕНІВ №6, М. СУМИ, СУМСЬКОЇ ОБЛАСТІ",14023068,Сумська область
fc1c78628ba048fa9d824ae1af1ed664,UA-2026-08-19-009150-a,2026-08-19T15:01:08.872735+03:00,active.qualification,15330000-0,131000.89,UAH,КРЕМЕНЧУЦЬКА ГІМНАЗІЯ №3 КРЕМЕНЧУЦЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ,22548922,Полтавська область
76fffe5036524224871d93334ec183ff,UA-2026-08-19-012882-a,2026-08-19T17:38:05.230405+03:00,active.qualification,15620000-0,8988.81,UAH,"КРЕМЕНЧУЦЬКИЙ ЛІЦЕЙ №17 ""ВИБІР"" ІМЕНІ М.Г.НЕЛЕНЯ КРЕМЕНЧУЦЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ",22538987,Полтавська область
7e5447ac7e3e40aa92945d1067091de8,UA-2026-08-19-005000-a,2026-08-19T12:02:53.560597+03:00,active.qualification,15330000-0,52600.0,UAH,"Комунальний заклад ""Чернівецький обласний навчально-реабілітаційний центр №1""",14271109,Чернівецька область
a72b1681f61f496cb3d1fc5bec866510,UA-2026-08-19-009639-a,2026-08-19T15:16:38.882062+03:00,active.qualification,15330000-0,275333.33,UAH, ВІДДІЛ ОСВІТИ БАРСЬКОЇ МІСЬКОЇ РАДИ,41299207,Вінницька область
30b20c9ed77e4b8f9ebfe6549870943e,UA-2026-08-19-009544-a,2026-08-19T15:13:20.138279+03:00,active.qualification,15220000-6,92400.0,UAH,КРЕМЕНЧУЦЬКА ГІМНАЗІЯ №3 КРЕМЕНЧУЦЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ,22548922,Полтавська область
991c1e4f0b7e4e19b7a1c91914ff7f81,UA-2026-08-19-010871-a,2026-08-19T15:57:19.088075+03:00,active.qualification,15610000-7,136565.0,UAH,"ВІДДІЛ ОСВІТИ, МОЛОДІ,СПОРТУ, КУЛЬТУРИ,ТУРИЗМУ ТА ПРАВОПОРЯДКУ ВЕСНЯНСЬКОЇ СЕЛИЩНОЇ РАДИ",41292510,Миколаївська область
78e79d8d1a9448438d39a325a8a10399,UA-2026-08-19-012171-a,2026-08-19T16:46:49.746933+03:00,active.qualification,15870000-7,39600.0,UAH,КОНЦЕРН “МІСЬКІ ТЕПЛОВІ МЕРЕЖІ”,32121458,Запорізька область
4971b7e25e06486d97ced6bc55541209,UA-2026-08-19-011231-a,2026-08-19T16:09:39.409446+03:00,active.qualification,15610000-7,47313.15,UAH,КРЕМЕНЧУЦЬКА ГІМНАЗІЯ №3 КРЕМЕНЧУЦЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ,22548922,Полтавська область
eb83969846364060b71fa5fca2f855cb,UA-2026-08-19-008252-a,2026-08-19T14:32:25.563367+03:00,active.qualification,15110000-2,104150.0,UAH,"Опорний заклад освіти "" Миргородська гімназія №3 Миргородської міської ради Полтавської області""",23280506,Полтавська область
488e60feac1f4f01ac8389e01fe4b4b3,UA-2026-08-19-007611-a,2026-08-19T14:10:39.456182+03:00,active.qualification,15540000-5,48540.27,UAH,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ЛІКАРНЯ №2 ІМ. В.П.ПАВЛУСЕНКА"" ЖИТОМИРСЬКОЇ МІСЬКОЇ РАДИ",42789136,Житомирська область
fef266fcadb341dabb8dc71b074ca0c3,UA-2026-08-19-012096-a,2026-08-19T16:43:42.828368+03:00,active.qualification,15810000-9,335000.0,UAH,Комунальний заклад «Ліцей №1» Кам’янської міської ради,23076709,Дніпропетровська область
c1ef5514921947a3bf4a94c275fe2987,UA-2026-08-19-005247-a,2026-08-19T12:14:18.394664+03:00,active.qualification,15330000-0,24000.0,UAH,"Комунальний заклад ""Чернівецький обласний навчально-реабілітаційний центр №1""",14271109,Чернівецька область
9d770ea4078b413aaf73ad7d447e08b5,UA-2026-08-19-011379-a,2026-08-19T16:15:21.638518+03:00,active.qualification,15830000-5,70000.0,UAH,"ВІДДІЛ ОСВІТИ, МОЛОДІ ТА СПОРТУ АРЦИЗЬКОЇ МІСЬКОЇ РАДИ",44054694,Одеська область
a863aecde8984688bc4ebd55a24b8a24,UA-2026-08-19-006838-a,2026-08-19T13:35:45.416780+03:00,active.qualification,15510000-6,170794.0,UAH,"Державна установа ""Дніпропетровська регіональна державна лабораторія Державної служби України з питань безпечності харчових продуктів та захисту споживачів""",00693517,Дніпропетровська область
dba14ac7c23a43728234432a2dc7ff62,UA-2026-08-19-008444-a,2026-08-19T14:39:07.150358+03:00,active.qualification,15130000-8,75000.0,UAH,"КЗ ЛОР ""Буківський дитячий будинок-інтернат""",03189015,Львівська область
64f63b5563f741d0810c16e65ab257b9,UA-2026-08-19-010029-a,2026-08-19T15:29:27.713488+03:00,active.qualification,15130000-8,65000.0,UAH,Головний логістичний центр Державної прикордонної служби України (військова частина 1575),14373294,
3c0ad563f59a4161ad530a8eaa4bfe5a,UA-2026-08-19-005540-a,2026-08-19T12:30:18.360455+03:00,active.qualification,15220000-6,247495.0,UAH,"Відділ освіти, сім'ї, молоді та спорту Васильковецької сільської ради",40620238,Тернопільська область
b9496d56ef1a481a8e5bfb21a9f3e596,UA-2026-08-19-011812-a,2026-08-19T16:32:19.696474+03:00,active.qualification,15810000-9,43533.7,UAH,"Комунальне некомерційне підприємство ""Тернопільський обласний клінічний перинатальний центр ""Мати і дитина"" Тернопільської обласної ради""",35492401,Тернопільська область
aab5cb71a51a47a5854f2d4aed8211bd,UA-2026-08-19-006272-a,2026-08-19T13:08:53.232110+03:00,active.qualification,15850000-1,158333.34,UAH, ВІДДІЛ ОСВІТИ БАРСЬКОЇ МІСЬКОЇ РАДИ,41299207,Вінницька область
5b06707474f14d9a894d2d7674fa2b00,UA-2026-08-11-009438-a,2026-08-11T15:18:46.328041+03:00,unsuccessful,15710000-8,70700.0,UAH,Військова частина А2595 МО України,07567158,Львівська область
29e6c77814b0423a81fd6dbf608a9fc0,UA-2026-08-19-010725-a,2026-08-19T15:52:28.479579+03:00,active.qualification,15610000-7,14171.67,UAH,Львівський професійний коледж готельно-туристичного та ресторанного сервісу,20835913,Львівська область
a9edc0288d0f42a9b870d7cb0ff0df4c,UA-2026-08-19-000840-a,2026-08-19T09:25:28.355562+03:00,active.qualification,15110000-2,475375.0,UAH,БЕРЕГІВСЬКИЙ ЛІЦЕЙ ІМЕНІ ГАБОРА БЕТЛЕНА БЕРЕГІВСЬКОЇ МІСЬКОЇ РАДИ ЗАКАРПАТСЬКОЇ ОБЛАСТІ,22094289,Закарпатська область
6837b33d83b243a89a6473c301db41b8,UA-2026-08-19-005140-a,2026-08-19T12:09:32.639266+03:00,active.qualification,15610000-7,29583.33,UAH,КІЦМАНСЬКА МІСЬКА РАДА,04062127,Чернівецька область
061f61f502744265935a01d8a4f0eab2,UA-2026-08-19-008704-a,2026-08-19T14:46:56.380632+03:00,active.qualification,15540000-5,34279.0,UAH,Комунальна установа Сумської обласної ради Лебединський психоневрологічний інтернат,03189363,Сумська область
0265a24972424eea8b759c0a76c8e114,UA-2026-08-19-000257-a,2026-08-19T08:38:13.164836+03:00,active.qualification,15530000-2,116100.0,UAH,"ВІДДІЛ ОСВІТИ, МОЛОДІ,СПОРТУ, КУЛЬТУРИ,ТУРИЗМУ ТА ПРАВОПОРЯДКУ ВЕСНЯНСЬКОЇ СЕЛИЩНОЇ РАДИ",41292510,Миколаївська область
52e851d0569f4e3fa5dd036fc3da65a4,UA-2026-08-19-001058-a,2026-08-19T09:37:00.982614+03:00,active.qualification,15540000-5,565110.0,UAH,"ВІДДІЛ ОСВІТИ, МОЛОДІ,СПОРТУ, КУЛЬТУРИ,ТУРИЗМУ ТА ПРАВОПОРЯДКУ ВЕСНЯНСЬКОЇ СЕЛИЩНОЇ РАДИ",41292510,Миколаївська область
7723451703624767b4082ca15554725b,UA-2026-08-19-005406-a,2026-08-19T12:22:43.302931+03:00,active.qualification,15110000-2,355000.0,UAH,КРЕМЕНЧУЦЬКА ГІМНАЗІЯ №3 КРЕМЕНЧУЦЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ,22548922,Полтавська область
77cbb873e9b148bda9530ac47bf06270,UA-2026-08-19-007234-a,2026-08-19T13:54:14.798617+03:00,active.qualification,15320000-7,607500.0,UAH,Відділ освіти виконавчого комітету Тернівської районної у місті ради,02142307,Дніпропетровська область
8c6b9fadb26a43cebb0aa2aac50d20e1,UA-2026-08-19-002549-a,2026-08-19T10:40:44.606095+03:00,active.qualification,15530000-2,35000.0,UAH,"Комунальний заклад ""Браїлівський ліцей імені В.О.Забаштанського""   Жмеринської міської територіальної громади
",26242321,Вінницька область
dc6981ae13494240b6588cbdae53fc08,UA-2026-08-19-001484-a,2026-08-19T09:58:42.378632+03:00,active.qualification,15330000-0,43312.5,UAH,"Відділ освіти, культури, молоді та спорту Белзької міської ради Львівської області",44133922,Львівська область
291c4a3467c54fba98fdb43db130e77b,UA-2026-08-19-003633-a,2026-08-19T11:16:41.087870+03:00,active.qualification,15320000-7,226000.0,UAH,"УПРАВЛІННЯ ОСВІТИ, КУЛЬТУРИ, ТУРИЗМУ, МОЛОДІ ТА СПОРТУ КОБЕЛЯЦЬКОЇ МІСЬКОЇ РАДИ",45656012,Полтавська область
9889f74233c44945a2a4e1e1fb468114,UA-2026-08-19-005005-a,2026-08-19T12:03:07.858125+03:00,active.qualification,15420000-8,46260.0,UAH,"ВІДДІЛ ОСВІТИ, МОЛОДІ,СПОРТУ, КУЛЬТУРИ,ТУРИЗМУ ТА ПРАВОПОРЯДКУ ВЕСНЯНСЬКОЇ СЕЛИЩНОЇ РАДИ",41292510,Миколаївська область
9928cb66926c43ee8b725eea7d772153,UA-2026-08-18-010868-a,2026-08-18T15:59:05.926170+03:00,unsuccessful,15830000-5,55128.33,UAH," УПРАВЛІННЯ ОСВІТИ, РЕЛІГІЙ ТА У СПРАВАХ НАЦІОНАЛЬНОСТЕЙ ВИКОНАВЧОГО КОМІТЕТУ ХУСТСЬКОЇ МІСЬКОЇ РАДИ",33763070,Закарпатська область
1aeaf2e8847e4ca3993ba74d4df6e489,UA-2026-08-19-003851-a,2026-08-19T11:23:21.720599+03:00,unsuccessful,15830000-5,8750.0,UAH,"ВІДДІЛ ОСВІТИ, МОЛОДІ,СПОРТУ, КУЛЬТУРИ,ТУРИЗМУ ТА ПРАВОПОРЯДКУ ВЕСНЯНСЬКОЇ СЕЛИЩНОЇ РАДИ",41292510,Миколаївська область
aef2cd1953a04422a98f034439f43a59,UA-2026-08-19-006161-a,2026-08-19T13:03:10.967671+03:00,unsuccessful,15860000-4,9166.67,UAH,"ВІДДІЛ ОСВІТИ, МОЛОДІ,СПОРТУ, КУЛЬТУРИ,ТУРИЗМУ ТА ПРАВОПОРЯДКУ ВЕСНЯНСЬКОЇ СЕЛИЩНОЇ РАДИ",41292510,Миколаївська область
ac10c4d1958644aca1a341279c01724b,UA-2026-08-19-004707-a,2026-08-19T11:51:02.607044+03:00,unsuccessful,15810000-9,100800.0,UAH,"ВІДДІЛ ОСВІТИ, МОЛОДІ,СПОРТУ, КУЛЬТУРИ,ТУРИЗМУ ТА ПРАВОПОРЯДКУ ВЕСНЯНСЬКОЇ СЕЛИЩНОЇ РАДИ",41292510,Миколаївська область
9b3df1e6c5f4451ab2c6e46f23ff73c6,UA-2026-08-18-011109-a,2026-08-18T16:07:59.970157+03:00,active.qualification,15850000-1,106000.0,UAH,"ВІДДІЛ ОСВІТИ, МОЛОДІ ТА СПОРТУ АРЦИЗЬКОЇ МІСЬКОЇ РАДИ",44054694,Одеська область
0e9a128d8d6f48a994949de38d3a8a65,UA-2026-08-19-003007-a,2026-08-19T10:54:48.039934+03:00,active.qualification,15320000-7,196000.0,UAH,ВІДДІЛ ОСВІТИ ФУРСІВСЬКОЇ СІЛЬСЬКОЇ РАДИ,46185003,Київська область
7c924c723f644213bd9b3c372e94515b,UA-2026-08-19-005927-a,2026-08-19T12:49:47.549395+03:00,active.qualification,15810000-9,175000.0,UAH, ВІДДІЛ ОСВІТИ БАРСЬКОЇ МІСЬКОЇ РАДИ,41299207,Вінницька область
744e84f345c34fc89027198b16ca44c5,UA-2026-08-19-004322-a,2026-08-19T11:38:54.394551+03:00,active.qualification,15320000-7,34000.0,UAH,"Комунальний заклад ""Браїлівський ліцей імені В.О.Забаштанського""   Жмеринської міської територіальної громади
",26242321,Вінницька область
5d01990605794b34a467f5b3331e58d4,UA-2026-08-19-006469-a,2026-08-19T13:18:55.186752+03:00,unsuccessful,15850000-1,36350.0,UAH,"ВІДДІЛ ОСВІТИ, МОЛОДІ,СПОРТУ, КУЛЬТУРИ,ТУРИЗМУ ТА ПРАВОПОРЯДКУ ВЕСНЯНСЬКОЇ СЕЛИЩНОЇ РАДИ",41292510,Миколаївська область
f545ecf51d714569946848d6046d0864,UA-2026-08-19-005568-a,2026-08-19T12:31:59.259516+03:00,active.qualification,15610000-7,200000.0,UAH, ВІДДІЛ ОСВІТИ БАРСЬКОЇ МІСЬКОЇ РАДИ,41299207,Вінницька область
c25f623653e648e0b02c26f85fd8a670,UA-2026-08-18-012032-a,2026-08-18T16:45:16.298871+03:00,active.qualification,15530000-2,235000.0,UAH,"ВІДДІЛ ОСВІТИ, МОЛОДІ ТА СПОРТУ АРЦИЗЬКОЇ МІСЬКОЇ РАДИ",44054694,Одеська область
d0f22291439c4166bbbdaf00289f59ba,UA-2026-08-19-004452-a,2026-08-19T11:42:45.127543+03:00,active.qualification,15540000-5,95000.0,UAH,"Комунальний заклад ""Браїлівський ліцей імені В.О.Забаштанського""   Жмеринської міської територіальної громади
",26242321,Вінницька область
6f193d91456c493f9f99544d9ed07084,UA-2026-08-19-005509-a,2026-08-19T12:27:53.938369+03:00,active.qualification,15890000-3,216547.5,UAH,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ДОБРОБУТ
ПОЛТАВСЬКОЇ ГРОМАДИ ПОЛТАВСЬКОЇ МІСЬКОЇ РАДИ""",43965125,Полтавська область
4d6e75185ad04292abcdfdb02b759451,UA-2026-08-19-005403-a,2026-08-19T12:22:33.711143+03:00,active.qualification,15320000-7,1927807.5,UAH,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ДОБРОБУТ
ПОЛТАВСЬКОЇ ГРОМАДИ ПОЛТАВСЬКОЇ МІСЬКОЇ РАДИ""",43965125,Полтавська область
8edef55b5079422c91ae9bbc432e86f3,UA-2026-08-19-003676-a,2026-08-19T11:18:04.557307+03:00,active.qualification,15110000-2,265120.0,UAH,"Коммунальний заклад"" Попаснянський обласний психоневрологічний інтернат""",03190047,Луганська область
898622021c7c4d0a8575be0f2f485c8f,UA-2026-08-18-000119-a,2026-08-18T08:15:32.701465+03:00,active.qualification,15850000-1,76000.0,UAH,"Комунальне підприємство ""Острозька обласна психіатрична лікарня"" Рівненської обласної ради",02010422,Рівненська область
